B,R,tol,Rb,recall,false,relax,n_confirm_days
0.825,0.325,0.0175,0.04,3,1,2.6433,180
0.725,0.15,0.015,0.15,3,1,2.6429,120
0.725,0.15,0.02,0.2,3,1,2.6429,126
0.725,0.6,0.02,0.0,3,1,2.6429,222
0.9,0.15,0.015,0.05,3,1,2.6429,151
0.9,0.15,0.02,0.1,3,1,2.6429,156
0.9,0.375,0.02,0.0,3,1,2.6429,224
0.8,0.2,0.0125,0.06,3,1,2.6425,130
0.8,0.2,0.0175,0.11,3,1,2.6425,140
0.8,0.425,0.0175,0.01,3,1,2.6425,195
0.7,0.25,0.015,0.12,3,1,2.6421,121
0.7,0.25,0.02,0.17,3,1,2.6421,128
0.875,0.25,0.015,0.02,3,1,2.6421,162
0.875,0.25,0.02,0.07,3,1,2.6421,180
0.6,0.3,0.0125,0.13,3,1,2.6417,98
0.775,0.3,0.0125,0.03,3,1,2.6417,138
0.775,0.3,0.0175,0.08,3,1,2.6417,159
0.675,0.35,0.015,0.09,3,1,2.6413,130
0.675,0.35,0.02,0.14,3,1,2.6413,137
0.675,0.575,0.02,0.04,3,1,2.6413,193
0.85,0.35,0.02,0.04,3,1,2.6413,196
0.75,0.175,0.0125,0.1,3,1,2.6409,123
0.75,0.175,0.0175,0.15,3,1,2.6409,131
0.75,0.4,0.0175,0.05,3,1,2.6409,176
0.925,0.175,0.0175,0.05,3,1,2.6409,173
0.825,0.225,0.015,0.06,3,1,2.6405,149
0.825,0.225,0.02,0.11,3,1,2.6405,151
0.825,0.45,0.02,0.01,3,1,2.6405,213
0.725,0.275,0.0125,0.07,3,1,2.6401,127
0.725,0.275,0.0175,0.12,3,1,2.6401,134
0.725,0.5,0.0175,0.02,3,1,2.6401,185
0.9,0.275,0.0175,0.02,3,1,2.6401,187
0.625,0.325,0.02,0.18,3,1,2.6397,117
0.8,0.325,0.015,0.03,3,1,2.6397,160
0.8,0.325,0.02,0.08,3,1,2.6397,175
0.7,0.15,0.0125,0.14,3,1,2.6393,114
0.875,0.15,0.0125,0.04,3,1,2.6393,132
0.875,0.15,0.0175,0.09,3,1,2.6393,145
0.775,0.2,0.015,0.1,3,1,2.6389,134
0.775,0.2,0.02,0.15,3,1,2.6389,139
0.775,0.425,0.02,0.05,3,1,2.6389,191
0.95,0.2,0.02,0.05,3,1,2.6389,191
0.675,0.25,0.0125,0.11,3,1,2.6385,116
0.85,0.25,0.0125,0.01,3,1,2.6385,148
0.85,0.25,0.0175,0.06,3,1,2.6385,170
0.75,0.3,0.015,0.07,3,1,2.6381,148
0.75,0.3,0.02,0.12,3,1,2.6381,148
0.75,0.525,0.02,0.02,3,1,2.6381,203
0.925,0.3,0.02,0.02,3,1,2.6381,205
0.65,0.575,0.0175,0.03,3,1,2.6377,179
0.825,0.35,0.0175,0.03,3,1,2.6377,184
0.725,0.175,0.015,0.14,3,1,2.6373,121
0.725,0.175,0.02,0.19,3,1,2.6373,125
0.9,0.175,0.015,0.04,3,1,2.6373,153
0.9,0.175,0.02,0.09,3,1,2.6373,160
0.625,0.225,0.0125,0.15,3,1,2.6369,100
0.8,0.225,0.0125,0.05,3,1,2.6369,132
0.8,0.225,0.0175,0.1,3,1,2.6369,145
0.8,0.45,0.0175,0.0,3,1,2.6369,205
0.7,0.275,0.015,0.11,3,1,2.6365,124
0.7,0.275,0.02,0.16,3,1,2.6365,131
0.875,0.275,0.015,0.01,3,1,2.6365,170
0.875,0.275,0.02,0.06,3,1,2.6365,187
0.775,0.325,0.0125,0.02,3,1,2.6361,143
0.775,0.325,0.0175,0.07,3,1,2.6361,167
0.675,0.6,0.02,0.03,3,1,2.6357,197
0.85,0.15,0.015,0.08,3,1,2.6357,134
0.85,0.15,0.02,0.13,3,1,2.6357,137
0.85,0.375,0.02,0.03,3,1,2.6357,200
0.75,0.2,0.0125,0.09,3,1,2.6353,125
0.75,0.2,0.0175,0.14,3,1,2.6353,135
0.75,0.425,0.0175,0.04,3,1,2.6353,177
0.925,0.2,0.0175,0.04,3,1,2.6353,177
0.65,0.25,0.015,0.15,3,1,2.6349,111
0.65,0.25,0.02,0.2,3,1,2.6349,117
0.825,0.25,0.015,0.05,3,1,2.6349,153
0.825,0.25,0.02,0.1,3,1,2.6349,158
0.825,0.475,0.02,0.0,3,1,2.6349,223
0.725,0.3,0.0125,0.06,3,1,2.6345,132
0.725,0.3,0.0175,0.11,3,1,2.6345,142
0.725,0.525,0.0175,0.01,3,1,2.6345,193
0.9,0.3,0.0175,0.01,3,1,2.6345,195
0.625,0.35,0.02,0.17,3,1,2.6341,119
0.8,0.35,0.015,0.02,3,1,2.6341,165
0.8,0.35,0.02,0.07,3,1,2.6341,183
0.7,0.175,0.0125,0.13,3,1,2.6337,114
0.875,0.175,0.0125,0.03,3,1,2.6337,134
0.875,0.175,0.0175,0.08,3,1,2.6337,153
0.775,0.225,0.015,0.09,3,1,2.6333,132
0.775,0.225,0.02,0.14,3,1,2.6333,139
0.775,0.45,0.02,0.04,3,1,2.6333,195
0.95,0.225,0.02,0.04,3,1,2.6333,195
0.675,0.275,0.0125,0.1,3,1,2.6329,115
0.675,0.275,0.0175,0.15,3,1,2.6329,121
0.675,0.5,0.0175,0.05,3,1,2.6329,171
0.85,0.275,0.0125,0.0,3,1,2.6329,156
0.85,0.275,0.0175,0.05,3,1,2.6329,174
0.75,0.325,0.015,0.06,3,1,2.6325,152
0.75,0.325,0.02,0.11,3,1,2.6325,155
0.75,0.55,0.02,0.01,3,1,2.6325,211
0.925,0.325,0.02,0.01,3,1,2.6325,213
0.65,0.6,0.0175,0.02,3,1,2.6321,185
0.825,0.375,0.0175,0.02,3,1,2.6321,190
0.725,0.2,0.015,0.13,3,1,2.6317,124
0.725,0.2,0.02,0.18,3,1,2.6317,130
0.9,0.2,0.015,0.03,3,1,2.6317,157
0.9,0.2,0.02,0.08,3,1,2.6317,171
0.625,0.25,0.0125,0.14,3,1,2.6313,102
0.8,0.25,0.0125,0.04,3,1,2.6313,135
0.8,0.25,0.0175,0.09,3,1,2.6313,149
0.7,0.3,0.015,0.1,3,1,2.631,130
0.7,0.3,0.02,0.15,3,1,2.631,135
0.7,0.525,0.02,0.05,3,1,2.631,189
0.875,0.3,0.015,0.0,3,1,2.631,180
0.875,0.3,0.02,0.05,3,1,2.631,191
0.775,0.35,0.0125,0.01,3,1,2.6306,150
0.775,0.35,0.0175,0.06,3,1,2.6306,172
0.85,0.175,0.015,0.07,3,1,2.6302,141
0.85,0.175,0.02,0.12,3,1,2.6302,141
0.85,0.4,0.02,0.02,3,1,2.6302,205
0.75,0.225,0.0125,0.08,3,1,2.6298,126
0.75,0.225,0.0175,0.13,3,1,2.6298,134
0.75,0.45,0.0175,0.03,3,1,2.6298,181
0.925,0.225,0.0175,0.03,3,1,2.6298,181
0.65,0.275,0.015,0.14,3,1,2.6294,110
0.65,0.275,0.02,0.19,3,1,2.6294,114
0.825,0.275,0.015,0.04,3,1,2.6294,156
0.825,0.275,0.02,0.09,3,1,2.6294,163
0.725,0.325,0.0125,0.05,3,1,2.629,134
0.725,0.325,0.0175,0.1,3,1,2.629,148
0.725,0.55,0.0175,0.0,3,1,2.629,203
0.9,0.325,0.0175,0.0,3,1,2.629,205
0.8,0.15,0.015,0.11,3,1,2.6286,122
0.8,0.15,0.02,0.16,3,1,2.6286,129
0.7,0.2,0.0125,0.12,3,1,2.6282,115
0.875,0.2,0.0125,0.02,3,1,2.6282,139
0.875,0.2,0.0175,0.07,3,1,2.6282,162
0.775,0.25,0.015,0.08,3,1,2.6278,140
0.775,0.25,0.02,0.13,3,1,2.6278,143
0.775,0.475,0.02,0.03,3,1,2.6278,198
0.95,0.25,0.02,0.03,3,1,2.6278,199
0.675,0.3,0.0125,0.09,3,1,2.6274,116
0.675,0.3,0.0175,0.14,3,1,2.6274,125
0.675,0.525,0.0175,0.04,3,1,2.6274,175
0.85,0.3,0.0175,0.04,3,1,2.6274,178
0.75,0.35,0.015,0.05,3,1,2.627,154
0.75,0.35,0.02,0.1,3,1,2.627,160
0.75,0.575,0.02,0.0,3,1,2.627,222
0.925,0.35,0.02,0.0,3,1,2.627,224
0.825,0.175,0.0125,0.06,3,1,2.6266,127
0.825,0.4,0.0175,0.01,3,1,2.6266,197
0.725,0.225,0.015,0.12,3,1,2.6262,122
0.725,0.225,0.02,0.17,3,1,2.6262,129
0.9,0.225,0.015,0.02,3,1,2.6262,162
0.9,0.225,0.02,0.07,3,1,2.6262,180
0.625,0.275,0.0125,0.13,3,1,2.6258,100
0.8,0.275,0.0125,0.03,3,1,2.6258,137
0.8,0.275,0.0175,0.08,3,1,2.6258,157
0.7,0.325,0.015,0.09,3,1,2.6254,132
0.7,0.325,0.02,0.14,3,1,2.6254,139
0.7,0.55,0.02,0.04,3,1,2.6254,193
0.875,0.325,0.02,0.04,3,1,2.6254,195
0.6,0.6,0.0175,0.05,3,1,2.625,171
0.775,0.15,0.0125,0.1,3,1,2.625,120
0.775,0.15,0.0175,0.15,3,1,2.625,127
0.775,0.375,0.0175,0.05,3,1,2.625,176
0.95,0.15,0.0175,0.05,3,1,2.625,173
0.85,0.2,0.015,0.06,3,1,2.6246,147
0.85,0.2,0.02,0.11,3,1,2.6246,149
0.85,0.425,0.02,0.01,3,1,2.6246,213
0.75,0.25,0.0125,0.07,3,1,2.6242,130
0.75,0.25,0.0175,0.12,3,1,2.6242,138
0.75,0.475,0.0175,0.02,3,1,2.6242,186
0.925,0.25,0.0175,0.02,3,1,2.6242,187
0.65,0.3,0.015,0.13,3,1,2.6238,112
0.65,0.3,0.02,0.18,3,1,2.6238,118
0.825,0.3,0.015,0.03,3,1,2.6238,160
0.825,0.3,0.02,0.08,3,1,2.6238,174
0.725,0.35,0.0125,0.04,3,1,2.6234,136
0.725,0.35,0.0175,0.09,3,1,2.6234,150
0.8,0.175,0.015,0.1,3,1,2.623,128
0.8,0.175,0.02,0.15,3,1,2.623,133
0.8,0.4,0.02,0.05,3,1,2.623,193
0.7,0.225,0.0125,0.11,3,1,2.6226,117
0.875,0.225,0.0125,0.01,3,1,2.6226,147
0.875,0.225,0.0175,0.06,3,1,2.6226,169
0.775,0.275,0.015,0.07,3,1,2.6222,146
0.775,0.275,0.02,0.12,3,1,2.6222,146
0.775,0.5,0.02,0.02,3,1,2.6222,203
0.95,0.275,0.02,0.02,3,1,2.6222,205
0.675,0.55,0.0175,0.03,3,1,2.6218,179
0.85,0.325,0.0175,0.03,3,1,2.6218,182
0.75,0.15,0.015,0.14,3,1,2.6214,121
0.75,0.15,0.02,0.19,3,1,2.6214,125
0.65,0.2,0.0125,0.15,3,1,2.621,106
0.825,0.2,0.0125,0.05,3,1,2.621,131
0.825,0.2,0.0175,0.1,3,1,2.621,143
0.825,0.425,0.0175,0.0,3,1,2.621,205
0.725,0.25,0.015,0.11,3,1,2.6206,128
0.725,0.25,0.02,0.16,3,1,2.6206,135
0.9,0.25,0.015,0.01,3,1,2.6206,170
0.9,0.25,0.02,0.06,3,1,2.6206,187
0.625,0.3,0.0125,0.12,3,1,2.6202,101
0.8,0.3,0.0125,0.02,3,1,2.6202,142
0.8,0.3,0.0175,0.07,3,1,2.6202,166
0.7,0.35,0.015,0.08,3,1,2.6198,138
0.7,0.35,0.02,0.13,3,1,2.6198,141
0.7,0.575,0.02,0.03,3,1,2.6198,197
0.875,0.35,0.02,0.03,3,1,2.6198,199
0.775,0.175,0.0125,0.09,3,1,2.6194,121
0.775,0.175,0.0175,0.14,3,1,2.6194,130
0.775,0.4,0.0175,0.04,3,1,2.6194,179
0.95,0.175,0.0175,0.04,3,1,2.6194,177
0.675,0.225,0.015,0.15,3,1,2.619,113
0.675,0.225,0.02,0.2,3,1,2.619,119
0.85,0.225,0.015,0.05,3,1,2.619,151
0.85,0.225,0.02,0.1,3,1,2.619,156
0.85,0.45,0.02,0.0,3,1,2.619,224
0.75,0.275,0.0125,0.06,3,1,2.6187,131
0.75,0.275,0.0175,0.11,3,1,2.6187,141
0.75,0.5,0.0175,0.01,3,1,2.6187,193
0.925,0.275,0.0175,0.01,3,1,2.6187,195
0.65,0.325,0.02,0.17,3,1,2.6183,121
0.825,0.325,0.015,0.02,3,1,2.6183,165
0.825,0.325,0.02,0.07,3,1,2.6183,183
0.725,0.15,0.0125,0.13,3,1,2.6179,114
0.9,0.15,0.0125,0.03,3,1,2.6179,135
0.9,0.15,0.0175,0.08,3,1,2.6179,154
0.8,0.2,0.015,0.09,3,1,2.6175,131
0.8,0.2,0.02,0.14,3,1,2.6175,138
0.8,0.425,0.02,0.04,3,1,2.6175,195
0.7,0.25,0.0125,0.1,3,1,2.6171,118
0.7,0.25,0.0175,0.15,3,1,2.6171,126
0.7,0.475,0.0175,0.05,3,1,2.6171,172
0.875,0.25,0.0125,0.0,3,1,2.6171,155
0.875,0.25,0.0175,0.05,3,1,2.6171,173
0.775,0.3,0.015,0.06,3,1,2.6167,151
0.775,0.3,0.02,0.11,3,1,2.6167,154
0.775,0.525,0.02,0.01,3,1,2.6167,211
0.95,0.3,0.02,0.01,3,1,2.6167,213
0.675,0.575,0.0175,0.02,3,1,2.6163,185
0.85,0.35,0.0175,0.02,3,1,2.6163,188
0.75,0.175,0.015,0.13,3,1,2.6159,123
0.75,0.175,0.02,0.18,3,1,2.6159,129
0.65,0.225,0.0125,0.14,3,1,2.6155,104
0.825,0.225,0.0125,0.04,3,1,2.6155,134
0.825,0.225,0.0175,0.09,3,1,2.6155,147
0.725,0.275,0.015,0.1,3,1,2.6151,130
0.725,0.275,0.02,0.15,3,1,2.6151,135
0.725,0.5,0.02,0.05,3,1,2.6151,189
0.9,0.275,0.015,0.0,3,1,2.6151,180
0.9,0.275,0.02,0.05,3,1,2.6151,191
0.8,0.325,0.0125,0.01,3,1,2.6147,150
0.8,0.325,0.0175,0.06,3,1,2.6147,172
0.7,0.6,0.02,0.02,3,1,2.6143,203
0.875,0.15,0.015,0.07,3,1,2.6143,141
0.875,0.15,0.02,0.12,3,1,2.6143,141
0.875,0.375,0.02,0.02,3,1,2.6143,205
0.775,0.2,0.0125,0.08,3,1,2.6139,126
0.775,0.2,0.0175,0.13,3,1,2.6139,133
0.775,0.425,0.0175,0.03,3,1,2.6139,181
0.95,0.2,0.0175,0.03,3,1,2.6139,181
0.675,0.25,0.015,0.14,3,1,2.6135,115
0.675,0.25,0.02,0.19,3,1,2.6135,119
0.85,0.25,0.015,0.04,3,1,2.6135,154
0.85,0.25,0.02,0.09,3,1,2.6135,161
0.75,0.3,0.0125,0.05,3,1,2.6131,134
0.75,0.3,0.0175,0.1,3,1,2.6131,148
0.75,0.525,0.0175,0.0,3,1,2.6131,203
0.925,0.3,0.0175,0.0,3,1,2.6131,205
0.65,0.35,0.02,0.16,3,1,2.6127,127
0.825,0.35,0.015,0.01,3,1,2.6127,173
0.825,0.35,0.02,0.06,3,1,2.6127,190
0.725,0.175,0.0125,0.12,3,1,2.6123,114
0.9,0.175,0.0125,0.02,3,1,2.6123,139
0.9,0.175,0.0175,0.07,3,1,2.6123,162
0.8,0.225,0.015,0.08,3,1,2.6119,137
0.8,0.225,0.02,0.13,3,1,2.6119,140
0.8,0.45,0.02,0.03,3,1,2.6119,199
0.7,0.275,0.0125,0.09,3,1,2.6115,117
0.7,0.275,0.0175,0.14,3,1,2.6115,126
0.7,0.5,0.0175,0.04,3,1,2.6115,175
0.875,0.275,0.0175,0.04,3,1,2.6115,177
0.6,0.325,0.02,0.2,3,1,2.6111,110
0.775,0.325,0.015,0.05,3,1,2.6111,154
0.775,0.325,0.02,0.1,3,1,2.6111,160
0.775,0.55,0.02,0.0,3,1,2.6111,222
0.95,0.325,0.02,0.0,3,1,2.6111,224
0.675,0.6,0.0175,0.01,3,1,2.6107,193
0.85,0.15,0.0125,0.06,3,1,2.6107,126
0.85,0.375,0.0175,0.01,3,1,2.6107,196
0.75,0.2,0.015,0.12,3,1,2.6103,125
0.75,0.2,0.02,0.17,3,1,2.6103,132
0.65,0.25,0.0125,0.13,3,1,2.6099,105
0.825,0.25,0.0125,0.03,3,1,2.6099,137
0.825,0.25,0.0175,0.08,3,1,2.6099,156
0.725,0.3,0.015,0.09,3,1,2.6095,133
0.725,0.3,0.02,0.14,3,1,2.6095,140
0.725,0.525,0.02,0.04,3,1,2.6095,193
0.9,0.3,0.02,0.04,3,1,2.6095,195
0.625,0.575,0.0175,0.05,3,1,2.6091,171
0.8,0.35,0.0125,0.0,3,1,2.6091,158
0.8,0.35,0.0175,0.05,3,1,2.6091,176
0.875,0.175,0.015,0.06,3,1,2.6087,146
0.875,0.175,0.02,0.11,3,1,2.6087,148
0.875,0.4,0.02,0.01,3,1,2.6087,213
0.775,0.225,0.0125,0.07,3,1,2.6083,126
0.775,0.225,0.0175,0.12,3,1,2.6083,133
0.775,0.45,0.0175,0.02,3,1,2.6083,187
0.95,0.225,0.0175,0.02,3,1,2.6083,187
0.675,0.275,0.015,0.13,3,1,2.6079,114
0.675,0.275,0.02,0.18,3,1,2.6079,119
0.85,0.275,0.015,0.03,3,1,2.6079,158
0.85,0.275,0.02,0.08,3,1,2.6079,172
0.75,0.325,0.0125,0.04,3,1,2.6075,136
0.75,0.325,0.0175,0.09,3,1,2.6075,151
0.65,0.6,0.02,0.05,3,1,2.6071,189
0.825,0.15,0.015,0.1,3,1,2.6071,125
0.825,0.15,0.02,0.15,3,1,2.6071,130
0.825,0.375,0.02,0.05,3,1,2.6071,194
0.725,0.2,0.0125,0.11,3,1,2.6067,121
0.9,0.2,0.0125,0.01,3,1,2.6067,147
0.9,0.2,0.0175,0.06,3,1,2.6067,169
0.8,0.25,0.015,0.07,3,1,2.6063,145
0.8,0.25,0.02,0.12,3,1,2.6063,145
0.8,0.475,0.02,0.02,3,1,2.6063,204
0.7,0.3,0.0125,0.08,3,1,2.606,122
0.7,0.3,0.0175,0.13,3,1,2.606,129
0.7,0.525,0.0175,0.03,3,1,2.606,179
0.875,0.3,0.0175,0.03,3,1,2.606,181
0.6,0.35,0.02,0.19,3,1,2.6056,110
0.775,0.35,0.015,0.04,3,1,2.6056,156
0.775,0.35,0.02,0.09,3,1,2.6056,163
0.675,0.175,0.0125,0.15,3,1,2.6052,108
0.85,0.175,0.0125,0.05,3,1,2.6052,129
0.85,0.175,0.0175,0.1,3,1,2.6052,141
0.85,0.4,0.0175,0.0,3,1,2.6052,205
0.75,0.225,0.015,0.11,3,1,2.6048,128
0.75,0.225,0.02,0.16,3,1,2.6048,135
0.65,0.275,0.0125,0.12,3,1,2.6044,103
0.825,0.275,0.0125,0.02,3,1,2.6044,142
0.825,0.275,0.0175,0.07,3,1,2.6044,165
0.725,0.325,0.015,0.08,3,1,2.604,140
0.725,0.325,0.02,0.13,3,1,2.604,143
0.725,0.55,0.02,0.03,3,1,2.604,197
0.9,0.325,0.02,0.03,3,1,2.604,199
0.625,0.6,0.0175,0.04,3,1,2.6036,175
0.8,0.15,0.0125,0.09,3,1,2.6036,115
0.8,0.15,0.0175,0.14,3,1,2.6036,124
0.8,0.375,0.0175,0.04,3,1,2.6036,180
0.7,0.2,0.015,0.15,3,1,2.6032,118
0.7,0.2,0.02,0.2,3,1,2.6032,124
0.875,0.2,0.015,0.05,3,1,2.6032,150
0.875,0.2,0.02,0.1,3,1,2.6032,155
0.875,0.425,0.02,0.0,3,1,2.6032,224
0.775,0.25,0.0125,0.06,3,1,2.6028,131
0.775,0.25,0.0175,0.11,3,1,2.6028,141
0.775,0.475,0.0175,0.01,3,1,2.6028,194
0.95,0.25,0.0175,0.01,3,1,2.6028,195
0.675,0.3,0.015,0.12,3,1,2.6024,115
0.675,0.3,0.02,0.17,3,1,2.6024,122
0.85,0.3,0.015,0.02,3,1,2.6024,163
0.85,0.3,0.02,0.07,3,1,2.6024,181
0.75,0.35,0.0125,0.03,3,1,2.602,138
0.75,0.35,0.0175,0.08,3,1,2.602,158
0.825,0.175,0.015,0.09,3,1,2.6016,127
0.825,0.175,0.02,0.14,3,1,2.6016,134
0.825,0.4,0.02,0.04,3,1,2.6016,197
0.725,0.225,0.0125,0.1,3,1,2.6012,119
0.725,0.225,0.0175,0.15,3,1,2.6012,127
0.725,0.45,0.0175,0.05,3,1,2.6012,173
0.9,0.225,0.0125,0.0,3,1,2.6012,155
0.9,0.225,0.0175,0.05,3,1,2.6012,173
0.8,0.275,0.015,0.06,3,1,2.6008,149
0.8,0.275,0.02,0.11,3,1,2.6008,152
0.8,0.5,0.02,0.01,3,1,2.6008,211
0.7,0.55,0.0175,0.02,3,1,2.6004,185
0.875,0.325,0.0175,0.02,3,1,2.6004,187
0.775,0.15,0.015,0.13,3,1,2.6,119
0.775,0.15,0.02,0.18,3,1,2.6,125
0.675,0.2,0.0125,0.14,3,1,2.5996,110
0.85,0.2,0.0125,0.04,3,1,2.5996,132
0.85,0.2,0.0175,0.09,3,1,2.5996,145
0.75,0.25,0.015,0.1,3,1,2.5992,132
0.75,0.25,0.02,0.15,3,1,2.5992,139
0.75,0.475,0.02,0.05,3,1,2.5992,190
0.925,0.25,0.02,0.05,3,1,2.5992,191
0.65,0.3,0.0125,0.11,3,1,2.5988,109
0.825,0.3,0.0125,0.01,3,1,2.5988,150
0.825,0.3,0.0175,0.06,3,1,2.5988,172
0.725,0.35,0.015,0.07,3,1,2.5984,146
0.725,0.35,0.02,0.12,3,1,2.5984,146
0.725,0.575,0.02,0.02,3,1,2.5984,203
0.9,0.35,0.02,0.02,3,1,2.5984,205
0.8,0.175,0.0125,0.08,3,1,2.598,120
0.8,0.175,0.0175,0.13,3,1,2.598,127
0.8,0.4,0.0175,0.03,3,1,2.598,183
0.7,0.225,0.015,0.14,3,1,2.5976,116
0.7,0.225,0.02,0.19,3,1,2.5976,120
0.875,0.225,0.015,0.04,3,1,2.5976,153
0.875,0.225,0.02,0.09,3,1,2.5976,160
0.6,0.275,0.0125,0.15,3,1,2.5972,94
0.775,0.275,0.0125,0.05,3,1,2.5972,133
0.775,0.275,0.0175,0.1,3,1,2.5972,146
0.775,0.5,0.0175,0.0,3,1,2.5972,203
0.95,0.275,0.0175,0.0,3,1,2.5972,205
0.675,0.325,0.02,0.16,3,1,2.5968,129
0.85,0.325,0.015,0.01,3,1,2.5968,171
0.85,0.325,0.02,0.06,3,1,2.5968,188
0.75,0.15,0.0125,0.12,3,1,2.5964,114
0.825,0.2,0.015,0.08,3,1,2.596,135
0.825,0.2,0.02,0.13,3,1,2.596,138
0.825,0.425,0.02,0.03,3,1,2.596,199
0.725,0.25,0.0125,0.09,3,1,2.5956,120
0.725,0.25,0.0175,0.14,3,1,2.5956,130
0.725,0.475,0.0175,0.04,3,1,2.5956,176
0.9,0.25,0.0175,0.04,3,1,2.5956,177
0.625,0.3,0.015,0.15,3,1,2.5952,104
0.625,0.3,0.02,0.2,3,1,2.5952,110
0.8,0.3,0.015,0.05,3,1,2.5952,153
0.8,0.3,0.02,0.1,3,1,2.5952,159
0.8,0.525,0.02,0.0,3,1,2.5952,222
0.7,0.35,0.0125,0.06,3,1,2.5948,130
0.7,0.575,0.0175,0.01,3,1,2.5948,193
0.875,0.35,0.0175,0.01,3,1,2.5948,195
0.775,0.175,0.015,0.12,3,1,2.5944,120
0.775,0.175,0.02,0.17,3,1,2.5944,127
0.675,0.225,0.0125,0.13,3,1,2.594,107
0.85,0.225,0.0125,0.03,3,1,2.594,135
0.85,0.225,0.0175,0.08,3,1,2.594,154
0.75,0.275,0.015,0.09,3,1,2.5937,132
0.75,0.275,0.02,0.14,3,1,2.5937,139
0.75,0.5,0.02,0.04,3,1,2.5937,193
0.925,0.275,0.02,0.04,3,1,2.5937,195
0.65,0.55,0.0175,0.05,3,1,2.5933,171
0.825,0.325,0.0125,0.0,3,1,2.5933,158
0.825,0.325,0.0175,0.05,3,1,2.5933,176
0.725,0.6,0.02,0.01,3,1,2.5929,211
0.9,0.15,0.015,0.06,3,1,2.5929,147
0.9,0.15,0.02,0.11,3,1,2.5929,149
0.9,0.375,0.02,0.01,3,1,2.5929,213
0.8,0.2,0.0125,0.07,3,1,2.5925,125
0.8,0.2,0.0175,0.12,3,1,2.5925,132
0.8,0.425,0.0175,0.02,3,1,2.5925,187
0.7,0.25,0.015,0.13,3,1,2.5921,118
0.7,0.25,0.02,0.18,3,1,2.5921,124
0.875,0.25,0.015,0.03,3,1,2.5921,157
0.875,0.25,0.02,0.08,3,1,2.5921,171
0.6,0.3,0.0125,0.14,3,1,2.5917,96
0.775,0.3,0.0125,0.04,3,1,2.5917,136
0.775,0.3,0.0175,0.09,3,1,2.5917,150
0.675,0.35,0.015,0.1,3,1,2.5913,127
0.675,0.35,0.02,0.15,3,1,2.5913,132
0.675,0.575,0.02,0.05,3,1,2.5913,189
0.85,0.35,0.015,0.0,3,1,2.5913,181
0.85,0.35,0.02,0.05,3,1,2.5913,192
0.75,0.175,0.0125,0.11,3,1,2.5909,120
0.825,0.225,0.015,0.07,3,1,2.5905,143
0.825,0.225,0.02,0.12,3,1,2.5905,143
0.825,0.45,0.02,0.02,3,1,2.5905,205
0.725,0.275,0.0125,0.08,3,1,2.5901,122
0.725,0.275,0.0175,0.13,3,1,2.5901,129
0.725,0.5,0.0175,0.03,3,1,2.5901,179
0.9,0.275,0.0175,0.03,3,1,2.5901,181
0.625,0.325,0.02,0.19,3,1,2.5897,111
0.8,0.325,0.015,0.04,3,1,2.5897,156
0.8,0.325,0.02,0.09,3,1,2.5897,164
0.7,0.15,0.0125,0.15,3,1,2.5893,110
0.7,0.6,0.0175,0.0,3,1,2.5893,203
0.875,0.15,0.0125,0.05,3,1,2.5893,129
0.875,0.15,0.0175,0.1,3,1,2.5893,141
0.875,0.375,0.0175,0.0,3,1,2.5893,205
0.775,0.2,0.015,0.11,3,1,2.5889,127
0.775,0.2,0.02,0.16,3,1,2.5889,134
0.675,0.25,0.0125,0.12,3,1,2.5885,108
0.85,0.25,0.0125,0.02,3,1,2.5885,140
0.85,0.25,0.0175,0.07,3,1,2.5885,163
0.75,0.3,0.015,0.08,3,1,2.5881,140
0.75,0.3,0.02,0.13,3,1,2.5881,143
0.75,0.525,0.02,0.03,3,1,2.5881,197
0.925,0.3,0.02,0.03,3,1,2.5881,199
0.65,0.575,0.0175,0.04,3,1,2.5877,175
0.825,0.35,0.0175,0.04,3,1,2.5877,180
0.725,0.175,0.015,0.15,3,1,2.5873,117
0.725,0.175,0.02,0.2,3,1,2.5873,123
0.9,0.175,0.015,0.05,3,1,2.5873,150
0.9,0.175,0.02,0.1,3,1,2.5873,155
0.9,0.4,0.02,0.0,3,1,2.5873,224
0.8,0.225,0.0125,0.06,3,1,2.5869,128
0.8,0.225,0.0175,0.11,3,1,2.5869,138
0.8,0.45,0.0175,0.01,3,1,2.5869,195
0.7,0.275,0.015,0.12,3,1,2.5865,116
0.7,0.275,0.02,0.17,3,1,2.5865,123
0.875,0.275,0.015,0.02,3,1,2.5865,162
0.875,0.275,0.02,0.07,3,1,2.5865,180
0.775,0.325,0.0125,0.03,3,1,2.5861,138
0.775,0.325,0.0175,0.08,3,1,2.5861,158
0.675,0.6,0.02,0.04,3,1,2.5857,193
0.85,0.15,0.015,0.09,3,1,2.5857,126
0.85,0.15,0.02,0.14,3,1,2.5857,133
0.85,0.375,0.02,0.04,3,1,2.5857,196
0.75,0.2,0.0125,0.1,3,1,2.5853,122
0.75,0.2,0.0175,0.15,3,1,2.5853,130
0.75,0.425,0.0175,0.05,3,1,2.5853,173
0.925,0.2,0.0175,0.05,3,1,2.5853,173
0.825,0.25,0.015,0.06,3,1,2.5849,149
0.825,0.25,0.02,0.11,3,1,2.5849,151
0.825,0.475,0.02,0.01,3,1,2.5849,212
0.725,0.3,0.0125,0.07,3,1,2.5845,127
0.725,0.3,0.0175,0.12,3,1,2.5845,134
